-30.9400244361, 56.6675503286, 0.0000000000
-30.9400244361, 56.6675503286, 0.0000000000
-31.2267130418, 56.8503195556, 0.0000000000
-31.2267130418, 56.8503195556, 0.0000000000
-31.6824106551, 57.1191664850, 0.0000000000
-31.6824106551, 57.1191664850, 0.0000000000
-32.4117393380, 57.4990694914, 0.0000000000
-32.4117393380, 57.4990694914, 0.0000000000
-32.6840255948, 57.6263280126, 0.0000000000
-32.6840255948, 57.6263280126, 0.0000000000
-33.2708443193, 57.8758764085, 0.0000000000
-33.2708443193, 57.8758764085, 0.0000000000
-34.5023711438, 58.3001838014, 0.0000000000
-34.5023711438, 58.3001838014, 0.0000000000
-35.7366181355, 58.6064248358, 0.0000000000
-35.7366181355, 58.6064248358, 0.0000000000
-37.1777247133, 58.8323672711, 0.0000000000
-37.1777247133, 58.8323672711, 0.0000000000
-38.7939597538, 58.9359219217, 0.0000000000
-38.7939597538, 58.9359219217, 0.0000000000
-40.2611957239, 58.9055257336, 0.0000000000
-40.2611957239, 58.9055257336, 0.0000000000
-41.2471055807, 58.8229870442, 0.0000000000
-41.2471055807, 58.8229870442, 0.0000000000
-42.6979740927, 58.6150714574, 0.0000000000
-42.6979740927, 58.6150714574, 0.0000000000
-43.8342095083, 58.3826913946, 0.0000000000
-43.8342095083, 58.3826913946, 0.0000000000
-45.3292951019, 57.9861637961, 0.0000000000
-45.3292951019, 57.9861637961, 0.0000000000
-46.6384872578, 57.5553263733, 0.0000000000
-46.6384872578, 57.5553263733, 0.0000000000
-47.7636999166, 57.1228238404, 0.0000000000
-47.7636999166, 57.1228238404, 0.0000000000
-48.7102362878, 56.7142197856, 0.0000000000
-48.7102362878, 56.7142197856, 0.0000000000
-49.7878022718, 56.1986680703, 0.0000000000
-49.7878022718, 56.1986680703, 0.0000000000
-50.8352760843, 55.6452110265, 0.0000000000
-50.8352760843, 55.6452110265, 0.0000000000
-52.0755000250, 54.9215485749, 0.0000000000
-52.0755000250, 54.9215485749, 0.0000000000
-53.0924272976, 54.2711281142, 0.0000000000
-53.0924272976, 54.2711281142, 0.0000000000
-54.4392319642, 53.3272441166, 0.0000000000
-54.4392319642, 53.3272441166, 0.0000000000
-55.9568193521, 52.1447902432, 0.0000000000
-55.9568193521, 52.1447902432, 0.0000000000
-57.0797253422, 51.1832977289, 0.0000000000
-57.0797253422, 51.1832977289, 0.0000000000
-58.9883451190, 49.3643323381, 0.0000000000
-58.9883451190, 49.3643323381, 0.0000000000
-60.1766793250, 48.1023161757, 0.0000000000
-60.1766793250, 48.1023161757, 0.0000000000
-61.6579462066, 46.3717339793, 0.0000000000
-61.6579462066, 46.3717339793, 0.0000000000
-63.2266242530, 44.3204857395, 0.0000000000
-63.2266242530, 44.3204857395, 0.0000000000
-64.6726093703, 42.1931070878, 0.0000000000
-64.6726093703, 42.1931070878, 0.0000000000
-66.2479261859, 39.5551983285, 0.0000000000
-66.2479261859, 39.5551983285, 0.0000000000
-67.8332997879, 36.4574970248, 0.0000000000
-67.8332997879, 36.4574970248, 0.0000000000
-69.1750391422, 33.3451271992, 0.0000000000
-69.1750391422, 33.3451271992, 0.0000000000
-70.2903785045, 30.2364987896, 0.0000000000
-70.2903785045, 30.2364987896, 0.0000000000
-71.1966360672, 27.1371775146, 0.0000000000
-71.1966360672, 27.1371775146, 0.0000000000
-71.9043546215, 24.0624686772, 0.0000000000
-71.9043546215, 24.0624686772, 0.0000000000
-72.3344250378, 21.6273370848, 0.0000000000
-72.3344250378, 21.6273370848, 0.0000000000
-72.7937718683, 17.6507107606, 0.0000000000
-72.7937718683, 17.6507107606, 0.0000000000
-72.9247852781, 15.2739636339, 0.0000000000
-72.9247852781, 15.2739636339, 0.0000000000
-72.9514885821, 13.3758770913, 0.0000000000
-72.9514885821, 13.3758770913, 0.0000000000
-72.9100603471, 11.5315811737, 0.0000000000
-72.9100603471, 11.5315811737, 0.0000000000
-72.8054766874, 9.7476056816, 0.0000000000
-72.8054766874, 9.7476056816, 0.0000000000
-72.6432094126, 8.0292666837, 0.0000000000
-72.6432094126, 8.0292666837, 0.0000000000
-72.4290595625, 6.3806797693, 0.0000000000
-72.4290595625, 6.3806797693, 0.0000000000
-72.1128909438, 4.5032151607, 0.0000000000
-72.1128909438, 4.5032151607, 0.0000000000
-71.6681785491, 2.4215305757, 0.0000000000
-71.6681785491, 2.4215305757, 0.0000000000
-70.9475191834, -0.2349205367, 0.0000000000
-70.9475191834, -0.2349205367, 0.0000000000
-70.6254802013, -1.2450302441, 0.0000000000
-70.6254802013, -1.2450302441, 0.0000000000
-70.0428319726, -2.8838119627, 0.0000000000
-70.0428319726, -2.8838119627, 0.0000000000
-69.2113901169, -4.9118294295, 0.0000000000
-69.2113901169, -4.9118294295, 0.0000000000
